id	title	author	authorYearOfBirth	authorYearOfDeath	publishedYear	tokensCount
openBook1484	Οι μυθοσυλλέκτες	Γιάννης Αντάμης			2016	12461.0
openBook1485	Πίσω Γιάννη τα ξύλα	Γιάννης Αντάμης			2016	7756.0
openBook1486	Η περιπέτεια του Πάκο	Ελευθερία Πασσά			2012	0.0
openBook1487	Διαμαρτύρομαι	Δημήτριος Σωνίτης			2018	74702.0
openBook1488	Χαρτογραφία με Σημειακή Αναφορά στην Κέρκυρα				2017	520.0
openBook1489	Το Αρχείο του Ινστιτούτου Ελαίας Κέρκυρας				2019	44293.0
openBook1490	Αποσπερίτης	Πασχάλης Παπαβασιλείου			2006	2236.0
openBook1491	Αγέρες	Πασχάλης Παπαβασιλείου			2008	2360.0
openBook1492	Του ανέμου δίλημμα	Πασχάλης Παπαβασιλείου			2007	1748.0
openBook1493	Τέλος εποχής	Πασχάλης Παπαβασιλείου			2013	3214.0
openBook1494	Πόθοι του χθες	Πασχάλης Παπαβασιλείου			2017	2114.0
openBook1495	Ποιήματα 2017-2018	Πασχάλης Παπαβασιλείου			2018	1858.0
openBook1496	Εφημερίδα Ο ΡΩΜΗΟΣ τ. 879, ημερομηνία 12-2-1905″	Γεώργιος Σουρής			1905	3.0
openBook1497	Ο καρκίνος δεν είναι αήττητος	Ζήσης Κατσαρίκας			2019	4783.0
openBook1498	Ροïασμένο Σαρακατσανόπουλο ετών 15				2018	1396.0
openBook1499	Οι πρωτοέλληνες Σαρακατσάνοι	Ζήσης Κατσαρίκας			2018	22351.0
openBook1500	Σαρακατσάνοι: Όταν μιλάει το σώμα	Ζήσης Κατσαρίκας			2018	21462.0
openBook1503	Η ωραιότητα της Εκκλησίας	π. Γεώργιος Ατσαλάκης			2006	0.0
openBook1504	Το Φως του κόσμου	π. Γεώργιος Ατσαλάκης			2008	0.0
openBook1505	Ελληνική ποίηση – Έλληνες ποιητές				2016	46336.0
openBook1506	Λευκάδα	Σωτήρης Παστάκας			2013	568.0
openBook1507	Εναρμόνια	Βάιος Νικιώτης			2013	876.0
openBook1508	Θάνατος στο πάρκο	Λένα Μαυρουδή Μούλιου			2017	70241.0
openBook1509	Υποψίες	Λένα Μαυρουδή Μούλιου			2017	34487.0
openBook1511	Προς Θάλατταν και… από Λίμνη Κίμπου (Μπουκαβού) προς… Ρουάντα	Σπυρίδων Μιχ. Κυριακάκης			2019	44079.0
openBook1526	Οι Σκιές της Χρυσαυγής	Mazelin			2016	4968.0
openBook1527	Στο χρόνο του μυαλού	Ελένη Σεμερτζίδου			2017	29919.0
openBook1528	Δώδεκα ιστορίες	Arkoudos			2011	0.0
openBook1529	Νοσταλγία	Νίκος Βαρδάκας			2016	1466.0
openBook1530	Η καλή νομοθέτηση ως αναγκαία προϋπόθεση μιας δίκαιης και αποτελεσματικής λειτουργίας της Πολιτείας				2017	94835.0
openBook1531	Ταξιδιώτης από το παρελθόν	Μάριος Μητσόπουλος			2016	3351.0
openBook1532	Το πέταγμα των δράκων	Μάριος Μητσόπουλος			2016	641.0
openBook1533	Το πάρτι των νεκρών	Ερρίκος Καλύβας			2012	3347.0
openBook1534	Τα χρονικά της Σελμόρα – Η ώρα της εκδίκησης	Μάριος Μητσόπουλος			2017	12941.0
openBook1535	Mundus	Μάριος Μητσόπουλος			2016	5179.0
openBook1536	Μη νύ μα τα: S.O.S…	Νατάσσα Θάνου			2015	1552.0
openBook1537	Ο ευχούλης	Νατάσσα Θάνου			2015	453.0
openBook1538	Τουρκία: Ανατολικά της Ε.Ε.	Άρης Χατζηστεφάνου			2005	38119.0
openBook1539	Ειρηνούλα	Νατάσσα Θάνου			2015	710.0
openBook1540	Ο φωτεινός βασιλιάς	Νατάσσα Θάνου			2015	608.0
openBook1541	Σκιές του παρελθόντος	Νατάσσα Θάνου			2015	1758.0
openBook1542	Η μάσκα της χαράς!	Νατάσσα Θάνου			2015	2036.0
openBook1543	Οι άνθρωποι που κύκλωσαν το Άλφα	Κώστας Φλώρος			2010	122047.0
openBook1544	Πώς να απολύσετε το αφεντικό σας				2015	2985.0
openBook1545	Διαφήμιση και γυναικείο σώμα				2010	2693.0
openBook1546	Δύο κείμενα για το ποδόσφαιρο				2010	3460.0
openBook1547	Οικονομική κρίση & αυτοοργάνωση				2010	10040.0
openBook1548	Μικρός οδηγός δικαιωμάτων ανέργων				2013	3516.0
openBook1549	Επισφαλής Ραψωδία	Franco Bifo Berardi			2012	43903.0
openBook1550	Το ξεκίνημα της Ιστορίας	Massimo de Angelis			2017	102614.0
openBook1551	Παράξενα όμορφο	Μαρία Κωνσταντινοπούλου			2012	827.0
openBook1552	Everything & Nothing	Χόρχε Λουίς Μπόρχες (Jorge Luis Borges, 1899-1986)			2014	467.0
openBook1553	Παραμύθι // Ο Κανέλος // Η λίμνη του Βρασίδα'	Χρήστος Ιωσηφίδης (ChIossif)			2011	1796.0
openBook1554	Αυτοεκτίμηση – Το μυστικό της επιτυχίας	Θωμάς Σλάμαρης			2014	3474.0
openBook1555	Ο Μαρξισμός για αρχάριους				1982	0.0
openBook1556	Θαλάσσια μπάνια – Βασίλης Λαλιώτης	Βασίλης Λαλιώτης			2016	2336.0
openBook1557	Επιλογή	Γιώργος Στασινόπουλος			2017	1304.0
openBook1558	Άχρονη Μετάβαση	Γρηγόρης Σακαλής			2017	1911.0
openBook1559	Πρώτα Κατάλοιπα	Φώτης Παπαδόπουλος			2017	1115.0
openBook1561	Acid Treep	Γιάννης Τζανής			2017	14519.0
openBook1562	Δέκα διάλογοι κι ένας μονόλογος	Βασίλης Κ. Αθανασιάδης			2017	1265.0
openBook1564	Δοκίμια	Σίμος Ανδρονίδης			2018	32621.0
openBook1566	Επιτελεστικές πρακτικές τέχνης – Διαδικασίες συγκρότησης κοινών τόπων: δρώντα πρόσωπα	Κωνσταντίνος Ντάφλος			2015	103662.0
openBook1568	Μελιδόνι	Βασιλική Λόη			2016	1527.0
openBook1569	Χωρίς	Μιράντα Παπαδοπούλου			2010	3480.0
openBook1570	Νεοελληνική γραμματεία 1670-1830				2015	131356.0
openBook1571	Λογοτεχνική μετάφραση – Θεωρία και πράξη				2015	95779.0
openBook1572	Κινήματα και τάσεις στην αγγλική λογοτεχνία του 19ου & 20ού αιώνα				2015	91803.0
openBook1573	Ρωμαϊκή επική ποίηση				2015	44687.0
openBook1574	Σκέρτσο	Δημήτρης Βλάσσης			2016	39839.0
openBook1575	Το γάλα των παιδιών και άλλα διηγήματα	Χρήστος Γεωργιάδης			2016	16525.0
openBook1576	Πρότερον Θνητοί Ι	Γιώργος Σ. Κόκκινος			2018	7649.0
openBook1577	Πρότερον Θνητοί ΙΙ	Γιώργος Σ. Κόκκινος			2018	6424.0
openBook1578	Πρότερον Θνητοί ΙΙΙ	Γιώργος Σ. Κόκκινος			2018	6878.0
openBook1579	Πρότερον Θνητοί ΙV	Γιώργος Σ. Κόκκινος			2018	6299.0
openBook1580	Πρότερον Θνητοί V – Ο επίλογος	Γιώργος Σ. Κόκκινος			2019	4778.0
openBook1581	Κατά ασπαράκτων	Χρίστος Παλαιοπάνος			2016	5135.0
openBook1582	Ιστορία και θεωρία των λογοτεχνικών γενών και ειδών				2015	114106.0
openBook1583	Η πεζογραφία στη μακρά δεκαετία του 1960				2015	125712.0
openBook1584	Η λογοτεχνία στη δεκαετία 1940-1950	Αγγέλα Καστρινάκη			2015	97984.0
openBook1585	Εισαγωγή στη φιλοσοφία των αξιών	Παναγιώτης Θεοδώρου			2015	140637.0
openBook1586	Εισαγωγή στη φιλοσοφία του Σπινόζα	Κυριακή Γουδέλη			2015	33272.0
openBook1587	Εισαγωγή στη Νεοελληνική Φιλολογία				2015	42358.0
openBook1588	Αυτοβιογραφία μεταξύ ιστορίας και λογοτεχνίας στον 19ο αιώνα				2015	95418.0
openBook1589	Τα 101 πρόβατα του κωλομπαρά	Γιώργος Σάπιος (Γιώργος Μικάλεφ)			2009	2657.0
openBook1590	Ο Δράκος: Η μανία του λυκανθρώπου	Γιώργος Σάπιος (Γιώργος Μικάλεφ)			2009	3935.0
openBook1591	Μάνα, μπορώ να πάω έξω και να σκοτώσω σήμερα?	Γιώργος Σάπιος (Γιώργος Μικάλεφ)			2009	5323.0
openBook1592	Το χωριό των ζωντανών νεκρών	Γιώργος Σάπιος (Γιώργος Μικάλεφ)			2010	5815.0
openBook1593	Το Πρώτο μας βιβλίο – Από τους μαθητές της πρώτης τάξης				2011	1747.0
openBook1596	Μέχρι την λύτρωση	Νίκος Βαρδάκας			2015	1248.0
openBook1597	Ένα Βροχερό Απόγευμα και Πολλές Ηλιόλουστες Μέρες	Γιώργος Ντόβας			2017	19620.0
openBook1598	Ελένη & Μενέλαος	Γιώργος Ντόβας			2017	8709.0
openBook1599	Δεσμώτες	Κωνσταντίνος Κ. Χατούπης			2015	4250.0
openBook1600	Εφημερόπτερα	Ντέμης Κωνσταντινίδης			2015	1228.0
openBook1601	“Μαρτυρία”	Γιάννης Βούλτος			2014	1222.0
openBook1603	“Η ασφαλής ομήγυρη”	Ντέμης Κωνσταντινίδης			2015	1187.0
openBook1604	Τα είδωλα ξαναστήνονται τη νύχτα	Κώστας Πουλιανίτης			2005	16888.0
openBook1607	Σύνεργα	Ευάγγελος Ι. Τζάνος			2012	22960.0
openBook1608	Χωρίς σημεία στίξεως σιωπή	Λευτέρης Κρητικός			2012	51700.0
openBook1609	Οι πρώτες σελίδες	Χάρης Γαντζούδης			2012	9325.0
openBook1610	Η πολιτεία που δεν είχε Χριστούγεννα	Ευρυδίκη Αμανατίδου			2012	437.0
openBook1612	Το κουτί	Μαρίνα Αποστόλου			2012	6398.0
openBook1613	Χίμαιρα	Φώτης Δούσος			2012	8228.0
openBook1614	Το αεράκι και η καμινάδα	Ευρυδίκη Αμανατίδου			2012	3293.0
openBook1620	Στη Βουνοπλαγιά της Χαράς	Κατερίνα Παπαφράγκου			2012	4809.0
openBook1621	Μια σειρά από τρομαχτικά γεγονότα	Μίνως-Αθανάσιος Καρυωτάκης			2012	33009.0
openBook1622	Το νήμα της μέλισσας	Λευτέρης Κρητικός			2012	49201.0
openBook1623	Ο μαγικός σελιδοδείκτης	Ηρακλής Λαμπαδαρίου			2012	3355.0
openBook1624	Το ταξίδι ενός χαρτονομίσματος				2013	22652.0
openBook1625	Θάνατος, Καλοκαίρι, Φθινόπωρο, Χειμώνας	Ευτυχία Κανάρη			2013	31847.0
openBook1626	Η πριγκίπισσα που δεν έτρωγε μελιτζάνες	Χρυσούλα Λουλοπούλου			2013	2450.0
openBook1627	Τα πέτρινα Χριστούγεννα	Τάσος Αγγελίδης-Γκέντζος			2013	2825.0
openBook1628	Ο μαγικός κύριος Κολοτούμπας γράφει ιστορίες – Δημιουργική γραφή για παιδιά Δημοτικού	Μαρία Χατζή			2013	5405.0
openBook1630	Χαιρετίσματα & ευχές	Ηρακλής Λαμπαδαρίου			2013	2580.0
openBook1631	Το συναχωμένο ηφαίστειο	Ευρυδίκη Αμανατίδου			2013	1593.0
openBook1632	Το όνομά μου είναι Μπααμπούρ				2013	3233.0
openBook1633	Το δέντρο της αληθινής ευχής	Χρυσούλα Λουλοπούλου			2013	2154.0
openBook1634	Μαζί – 16 διπλά διηγήματα				2013	19690.0
openBook1635	Ιστορίες από ένα παγκάκι				2013	13427.0
openBook1636	Το κόκκινο παραμύθι	Κώστας Στοφόρος			2013	2438.0
openBook1637	Το κίτρινο παραμύθι	Κώστας Στοφόρος			2013	4555.0
openBook1638	Το πορτοκαλί παραμύθι	Κώστας Στοφόρος			2013	3438.0
openBook1639	Το λευκό παραμύθι	Κώστας Στοφόρος			2013	4320.0
openBook1640	Το αγόρι, το κορίτσι και μία τόση δα μικρούλα πραγματικότητα				2013	974.0
openBook1641	Ένα ταξίδι… αλλιώς				2013	8490.0
openBook1642	Ένα ουράνιο τόξο μαλλιά κουβάρια	Μαρίνα Καβαλλιεράκη			2013	1746.0
openBook1643	Και μετά θα ζήσω τη ζωή μου	Μαρίνα Αποστόλου			2013	21741.0
openBook1644	Ο Κανελής γνωρίζει την Αθήνα	Δημήτρης Κανελλόπουλος			2013	3420.0
openBook1645	Και αν;	Ελευθερία Πασσά			2013	2686.0
openBook1646	Τα αφόρετα παπούτσια				2013	1505.0
openBook1647	Ο Ιορδάνης και το μαγικό μολυβάκι	Άννα Κόνδη			2013	1026.0
openBook1648	Η σπορά του ήλιου	Βιργινία Χρυσουλάκη			2013	1415.0
openBook1649	Τουβουλοπαγίδα	Μαρία Μπράβου – Μπουρλέσα			2016	35714.0
openBook1651	Εκκλησίες και Άγιοι στη Λευκάδα	Αντώνης Περδικάρης			2019	9948.0
openBook1652	Διακρατικός Οδηγός για τη μονογονεϊκότητα	Λάουρα Μαράτου-Αλιπράντη			2002	7344.0
openBook1653	Οι Γυναίκες στη Σημερινή Ελλάδα: Ψυχο-Κοινωνικές Διαστάσεις				2003	31254.0
openBook1654	Η Συμμετοχή των Γυναικών στα Κέντρα Λήψης Πολιτικών Αποφάσεων στην Ελλάδα				2006	55263.0
openBook1655	Johnnie Society	Γιάννης Φαρσάρης			2009	79091.0
openBook1656	Ο Ηλίας στο χωριό του μπαρμπα-Ευρούλη	Άννα Κόνδη			2013	1108.0
openBook1657	ΕξοΡγισμός	Δημήτρης Νότας			2013	17095.0
openBook1658	Η Νεράιδα της Μάνης	Βασίλης Πουλημενάκος			2013	1042.0
openBook1659	Η Σύγκρια	Βασίλης Πουλημενάκος			2013	1635.0
openBook1660	Θύτες και θύματα	Ιφιγένεια Φασφαλή			2013	15450.0
openBook1661	Το νερό και το χώμα	Σοφία Πολίτου-Βερβέρη			2013	857.0
openBook1662	Μια ζέβρα που την έλεγαν Βούλα	Ελένη Σβορώνου			2013	1454.0
openBook1663	Δαντέλα από τον Λίγηρα	Βασίλης Πουλημενάκος			2013	6148.0
openBook1664	Δίνη	Στέλλα Ασημακοπούλου			2013	16429.0
openBook1665	Εγώ και ο Άλλος μου Εαυτός, η Σκιά μου	Εύα Πετροπούλου-Λιανού			2013	2431.0
openBook1666	Η Μυρσίνη και η ροδιά η ευλογημένη	Σοφία Πολίτου-Βερβέρη			2013	1720.0
openBook1667	Σουμπέρτα	Γιώτα Τσιλίκη			2013	7922.0
openBook1668	Τεθλασμένη ζωή	Άννα Δεληγιάννη-Τσιουλπά			2013	11134.0
openBook1669	Ματή, το μαγικό ψιθύρισμα	Θεοφάνης Θεοφάνους			2013	1385.0
openBook1670	Ένα λιοντάρι με πυρετό μαθαίνει να μην είναι κακό	Γιώτα Κοτσαύτη			2013	2130.0
openBook1671	Το Λίκνο της Ζωής	Μίνως-Αθανάσιος Καρυωτάκης			2013	27883.0
openBook1672	Γράμμα ΕΠΕΙΓΟΝ για τον Άγιο Βασίλη	Άννα Πήλιου			2013	2173.0
openBook1673	Το μικρόβιο της ζήλειας	Μαρία Χατζή			2013	1182.0
openBook1674	Το αλικοκούμπι	Καλλιόπη Ζάχου			2013	2163.0
openBook1675	Ονείρωξη	Δημήτρης Νίκου			2014	5992.0
openBook1676	Η ζωή του κλόουν	Αλκμήνη Γιαμπανίδου			2014	1557.0
openBook1677	Αναχώρηση	Νίκος Σουβατζής			2014	9172.0
openBook1678	Οι τέσσερις χώρες	Αντωνία Αριστοδήμου			2014	812.0
openBook1679	Μάιρα, η νεράιδα του φεγγαριού	Άννα Πήλιου			2014	3247.0
openBook1680	Οι πέντε σφραγίδες και ο χαμένος πρίγκιπας	Στέλλα Χαβενετίδου			2014	88462.0
openBook1681	Το επάνω κουμπί				2014	1434.0
openBook1682	Εξ αίματος	Λιλή Γάτη			2014	3937.0
openBook1683	Γαλήνης πλάσματα	Ανδρέας Ανδρέου – Παπαπέτρου			2014	5654.0
openBook1684	Το χρυσό μπαλόνι	Αθανασία Γαϊτανίδου			2014	1276.0
openBook1685	Η κιθάρα που έκλαιγε	Ράνια Κυρκιντάνου			2014	3579.0
openBook1686	Το Τέρας	Απόστολος Λαγαρίας			2014	17010.0
openBook1687	Το ποδήλατο και το αερόστατο	Ράνια Κυρκιντάνου			2014	2052.0
openBook1688	Μάντεψε ποιος				2014	4498.0
openBook1689	Η Δρακοφιλίτσα	Μαρία Χατζή			2014	3638.0
openBook1690	Επιχείρηση Καλικαντζαροσκοπεία	Χρυσοθέα Μπασιά			2014	5255.0
openBook1691	Ιστορίες δυο σελίδων	Θανάσης Μπατσακίδης			2014	7812.0
openBook1692	Ένα καπέλο για τον καθηγητή	Ευρυδίκη Αμανατίδου			2014	9371.0
openBook1693	Η λίμνη μας κινδυνεύει!	Μάλαμα Σιδηροπούλου			2014	2068.0
openBook1694	Μαμά, γιατί το κοριτσάκι είναι μαύρο;	Χρυσοθέα Μπασιά			2015	2917.0
openBook1695	Η Μαύρη λαχτάρα του Μωβ				2015	2.0
openBook1696	Η πράσινη μποτίλια	Κωνσταντής Στεφανουδάκης			2015	1.0
openBook1697	Ο Δράκος και οι σκορδοφάγοι ιππότες	Ευρυδίκη Αμανατίδου			2015	9986.0
openBook1698	Ο Φίλιππος στη Βρετανία	Αντιγόνη Σδρόλια			2015	860.0
openBook1699	Ελληνικές παροιμίες με αντίστοιχες στα Αγγλικά, Γαλλικά, Ιταλικά, Γερμανικά, Ισπανικά	Γιώργος Φράγκας			2015	27420.0
openBook1700	Παλαιά και Νέα Επαγγέλματα – Μια Προσέγγιση από την Πλευρά του Φύλου	Λάουρα Αλιπράντη-Μαράτου			2008	15977.0
openBook1701	Η απεργία των λαχανικών	Χάρης Γαντζούδης			2015	1329.0
openBook1702	Κωδικό όνομα: Αφύπνιση	Μίνως-Αθανάσιος Καρυωτάκης			2015	49369.0
openBook1703	Λίβηθρα	Βάλια Καραμάνου			2015	18926.0
openBook1704	Το Αθώο Ψέμα και η Καθαρή Αλήθεια	Στέργια Κάββαλου			2015	1358.0
openBook1705	Περίπολος για τους εναπομείναντες	Ντέμης Κωνσταντινίδης			2016	1604.0
openBook1706	Η Δίωξη των Χάκερ (The Hacker Crackdown) – Νόμος και Αταξία στα Ηλεκτρονικά Σύνορα	Bruce Sterling			1994	88537.0
openBook1707	Μαγικό κουτί	Έλενα Τσάλτα			2016	4355.0
openBook1708	Ο Διασυσχετισμός της Έμμισθης Οικιακής Εργασίας και των Φιλιππινέζων Μεταναστριών στην Αθήνα	Πηνελόπη Τοπάλη			2001	15851.0
openBook1709	Οικογενειακές Έννομες Σχέσεις Ελλήνων Μουσουλμάνων	Αθηνά Κοτζάμπαση			2001	11875.0
openBook1710	Σωματεμπορία Γυναικών, Πορνεία, Σεξουαλική Εκμετάλλευση				2001	10357.0
openBook1711	Γυναίκες και Πολιτική: Μελέτη Επισκόπησης				2001	17852.0
openBook1712	Φύλο και Μέσα Μαζικής Ενημέρωσης: Στοχευμένη Έρευνα Πεδίου				2001	20434.0
openBook1713	Φύλο και Μ.Μ.Ε.: Μελέτη επισκόπησης	Κρίνη Καφίρη			2002	19925.0
openBook1714	Φύλο και Χώρος: Μελέτη επισκόπησης				2001	20368.0
openBook1715	Εκλέγειν και Εκλέγεσθαι: Διερεύνηση και Καταγραφή Στάσεων, Αντιλήψεων και Πεποιθήσεων για Θέματα Συμμετοχής και Εκπροσώπησης των Γυναικών σε Δομές Λήψης Πολιτικών Αποφάσεων				2019	57371.0
openBook1716	Αρχές Ναυτικής Στρατηγικής	Sir Julian Stafford Corbett			2015	11.0
openBook1717	Θεσμοί αξίες συμπεριφορές: Μελέτη των ευρημάτων της Ευρωπαϊκής Κοινωνικής Έρευνας (2008-2009) ESS				2011	42722.0
openBook1718	Γυναίκες ανάμεσα στην εργασία και την οικογένεια εν μέσω κρίσης				2016	50386.0
openBook1719	Γυναίκες στα νομικά επαγγέλματα την εποχή της κρίσης				2016	27035.0
openBook1720	Απασχόληση και κοινωνική πολιτική στον Δήμο της Αθήνας				2016	36304.0
openBook1721	Πρώτος Χαοτικός Κύκλος				2014	14019.0
openBook1722	Τα πρόβατα έχουν άποψη	Vinciane Despret			2015	4642.0
openBook1723	Πολιτισμός, φύλο και επιστημονική ανάγνωση της φύσης	Vinciane Despret			2015	5302.0
openBook1724	Οδηγός για επιτυχημένες συνελεύσεις				2015	16856.0
openBook1725	Αχίλλειος Γραφή	Μαρία Χαραλαμπίδη			2014	778.0
openBook1726	Γενναιολογικό Δέντρο	Μαρία Χαραλαμπίδη			2014	1020.0
openBook1727	Εισπνοή έρωτα, εκπνοή θανάτου	Κωνσταντίνος Σιάκας			2012	3405.0
openBook1728	Εγώ και η αδερφή της	Παναγιώτης Παπανικολάου			2007	16932.0
openBook1730	Η Ψιλικατζού	Κωνσταντίνα Δελημήτρου			2014	31496.0
openBook1731	Επιχειρησιακό έργο Ενόπλων Δυνάμεων				2010	1753.0
openBook1732	Ιστορίες μπονσάι				2016	16606.0
openBook1733	Εγχειρίδιο επί θεμάτων ψυχοκοινωνικής μέριμνας Προσωπικού				2008	23683.0
openBook1734	ΓΕΕΘΑ – Στόχοι 2011-2015				2015	6112.0
openBook1736	Η αρπαγή της Ευρώπης	Φρίντα Κριτσωτάκη			2015	2253.0
openBook1737	ΟΛΙΣ.ΘΗΣΗ	Παύλος Κουτρουμπάς			2015	12278.0
openBook1738	240΄΄	Ηρακλής Λαμπαδαρίου			2015	3815.0
openBook1739	Οι κόκκινοι λόφοι				2015	2072.0
openBook1740	5 ημέρες σιωπής	Ελένη Καζάρα			2015	4082.0
openBook1741	Ακαδημίας 58α	Δημήτριος Κανελλόπουλος			2015	2209.0
openBook1742	Όποια κι αν ήταν η μητέρα μου	Ευτυχία Κανάρη			2015	75582.0
openBook1743	Όσο κοιμόμουν	Λίζα Σουβατζή			2015	49541.0
openBook1744	Μαύρο Κόκκινο	Άγγελος Χαριάτης			2015	44479.0
openBook1745	Σαλιώνοντας Γραμματόσημα	Δημήτρης Νότας			2015	12674.0
openBook1746	Θεογονία – Η γέννηση του Δία	Φρίντα Κριτσωτάκη			2015	5006.0
openBook1747	Ο Ευτυχισμένος Πρίγκιπας κι άλλες ιστορίες	Όσκαρ Ουάιλντ (Oscar Wilde, 1854 – 1900)			2015	11509.0
openBook1748	Η ζωή μέσα από τα μάτια μου				2015	4006.0
openBook1749	Η Ζαχαρούπολη				2015	1666.0
openBook1750	Η Κατερίνα των νεκρών	Xenowsky			2015	2342.0
openBook1751	Ο Φοίβος κι εγώ – Μια ιστορία για τον αυτισμό				2015	5757.0
openBook1752	Η ακριβή ανάσα του νερού	Ευρυδίκη Αμανατίδου			2015	58462.0
openBook1753	14 ποιήματα	Πωλ Βερλαίν (Paul Verlaine, 1844-1896)			2018	1149.0
openBook1754	Λουλουδοπερίπατος	Δημήτριος Κανελλόπουλος			2016	2591.0
openBook1755	Η Σοφία των Λαών – 111 θαυμάσιες ιστορίες από όλο τον κόσμο	Χρήστος Μαγγούτας			2016	51848.0
openBook1756	Η Λήθη ήρθε να πάρει τις αναμνήσεις της γιαγιάς	Φρίντα Κριτσωτάκη			2016	9178.0
openBook1757	Αραμπέλα, Τα όρια της πίστης	Ευρυδίκη Αμανατίδου			2016	60430.0
openBook1758	Το μαγικό βοτάνι	Γιώτα Κοτσαύτη			2016	2596.0
openBook1760	Ο Σολωμός και η Ελληνική Πολιτιστική Παράδοση	Ερατοσθένης Καψωμένος			1998	0.0
openBook1761	Ανθολόγιο θεμάτων της Σολωμικής ποίησης	Διονύσιος Σολωμός (1798-1857)			1998	0.0
openBook1762	Αντιγόνη	Σταύρος Παπανικολάου			2003	40944.0
openBook1763	Σ’ αυτό το σύμπαν που τολμά	Ελένη Σεμερτζίδου			2010	3541.0
openBook1764	Ο ροδόσταυρος	Ελένη Σεμερτζίδου			2010	17932.0
openBook1765	Ο ουστ από ‘δω – Η ιστορία ενός πρώην αδέσποτου σκύλου και της παρέας του	Μαρία Μαυρίδου Καλούδη			2010	40833.0
openBook1766	Ταξίδι στη Ζωή	Λένα Σεπτέμβρη			2010	637.0
openBook1767	Ιδέες & ποίηση μιας απροσάρμοστης λογικής	Χρήστος Γεωργακόπουλος			2009	10242.0
openBook1768	Πογκρόμ	Ελένη Σεμερτζίδου			2007	19822.0
openBook1769	Το φάντασμα του πέτρινου φάρου	Ελένη Σεμερτζίδου			2006	14528.0
openBook1770	Ζω ονειρευόμενος, Αγάπη	Θάνος Πάσχος			2010	974.0
openBook1771	Με μιας Μιλέδης τη ματιά	Ελένη Σεμερτζίδου			2011	2353.0
openBook1773	Ρωμαϊκή κωμωδία: Πλαύτου Μέναιχμοι	Δημήτρης Ράιος			1994	65280.0
openBook1774	Παιδικά διηγήματα	Αριστοτέλης Π. Κουρτίδης			1883	0.0
openBook1775	Δοκίμια: 99 μικρά κείμενα για την τέχνη	Τάσος Σταμπούλογλου			2011	44512.0
openBook1776	Γαλανή και Λεύκιος	Λάκης Φουρουκλάς			2011	14182.0
openBook1777	Ψυχική Ανατολή	Βασίλης Δημητριάδης			2011	17388.0
openBook1778	Άρτεμις	Ελένη Σεμερτζίδου			2011	2117.0
openBook1779	Τα ίχνη των Ονείρων	Θάνος Μαντζάνας			2011	3413.0
openBook1780	Σελήνη – Εκάτη – Άρτεμις	Ελένη Σεμερτζίδου			2011	27912.0
openBook1781	CosmoWave	Νίκος Βλαντής			2011	16793.0
openBook1782	Η εξομολόγηση μιας κάμερας	Αρχοντής Χρυσουλάς			2010	3389.0
openBook1783	Ο πορτιέρης	Αρχοντής Χρυσουλάς			2010	3918.0
openBook1784	Νέα Γενιά	Αρχοντής Χρυσουλάς			2010	1895.0
openBook1786	Της μοναξιάς η ρίμα…	Ελένη Σεμερτζίδου			2011	1294.0
openBook1787	Νεοελληνικά αναγνώσματα – Σχολικό βιβλίο Β’ Λυκείου (1967)				1967	65067.0
openBook1788	Υπέρπυρα ρόδα	Θάνος Πάσχος			2011	1457.0
openBook1789	Αθιβολές	Μανώλης Παπαδάκης			2011	40772.0
openBook1790	Δυο φωνές και μια σιωπή	Λάκης Φουρουκλάς			2011	39665.0
openBook1791	Χαμένες ψηφίδες	Θοδωρής Βοριάς			2012	1722.0
openBook1792	Σε καιρούς χαλεπούς – Σήματα ελπίδας στις αγωνίες των ανθρώπων	Μαρία Μουρζά			2012	2184.0
openBook1793	Το γυάλινο δωμάτιο	Καίτη Λιανού – Ιωαννίδου			2011	2920.0
openBook1794	Ο Μπέρτραντ Ράσσελ και η μετεμφυλιακή Ελλάδα	Γιώργος Καλπαδάκης			2012	5662.0
openBook1795	Ξαναπιάνοντας το νήμα – Η κοινωνική αναμέτρηση στην Ελλάδα σήμερα	Γιώργος Λιερός			2012	12129.0
openBook1796	Τα Μεταμεσονύχτια – Μικρές ιστορίες, ψηφιακής ιδιοσυγκρασίας	Σοφία Γκιούσου			2012	11541.0
openBook1797	Το παγοποιείο	Στέλιος Μοίρας			2012	34679.0
openBook1798	Ποιήματα – Συλλογή Α΄	Νικόλαος Νεράντζης			2012	2394.0
openBook1799	Ποιήματα – Συλλογή Β΄	Νικόλαος Νεράντζης			2012	1084.0
openBook1800	Ποιήματα – Συλλογή Γ΄	Νικόλαος Νεράντζης			2012	1692.0
openBook1801	Η εξαφάνιση του χρόνου	Βασίλης Κανίδης			2013	19215.0
openBook1802	Άφεσις	Δημήτρης Αγαθοκλής			2013	2692.0
openBook1803	Τη λένε Χαρά	Λάκης Φουρουκλάς			2013	20496.0
openBook1804	Αρπίσματα	Λίνα Πετρίτση			2013	206.0
openBook1805	Όνειρα σε κρεματόρια	Σταύρος Δανιηλίδης			2014	670.0
openBook1807	Δευτερολογία	Γιώργος Σκυλιτζής			2013	187.0
openBook1808	Κράτα την σιωπή	Λίτσα Κυπραίου			2014	782.0
openBook1809	Τα παιδιά των μολυβιών	Χλόη Καλίση			2014	247.0
